Entity,Code,Year,Solar (% growth),Coal (% growth),Gas (% growth),Nuclear (% growth),Oil (% growth),Wind (% growth),Hydro (% growth),Other renewables (% growth)
United States,USA,1993,16.221,3.727,2.488,-1.371,0.849,4.097,11.067,3.254
United States,USA,1994,5.621,0.375,2.351,4.94,2.615,14.681,-7.13,-0.852
United States,USA,1995,2.51,0.9,4.34,5.147,-0.234,-8.206,20.004,-4.656
United States,USA,1996,5.223,4.546,1.824,0.197,3.643,2.206,11.673,2.467
United States,USA,1997,-1.597,2.112,0.598,-6.83,1.332,1.669,2.424,1.534
United States,USA,1998,-1.509,0.981,-1.69,7.167,1.699,-7.979,-9.519,-0.308
United States,USA,1999,-1.204,-0.153,0.346,8.097,2.788,48.329,-1.703,1.312
United States,USA,2000,0.033,4.426,3.993,3.521,1.114,24.627,-13.848,0.158
United States,USA,2001,10.05,-2.946,-4.413,1.319,-0.165,19.672,-23.422,-0.28
United States,USA,2002,4.068,-0.047,3.239,0.807,0.053,52.694,22.004,6.727
United States,USA,2003,0.855,1.903,-2.89,-2.721,1.519,7.354,3.902,-1.274
United States,USA,2004,13.597,0.651,0.405,2.589,3.649,25.62,-3.367,0.217
United States,USA,2005,6.593,1.47,-1.56,-1.457,0.142,25.128,0.833,0.269
United States,USA,2006,9.393,-1.533,-1.447,0.036,-1.28,48.35,6.501,0.034
United States,USA,2007,32.038,1.347,6.403,1.799,-0.622,28.754,-15.416,0.446
United States,USA,2008,48.156,-1.591,0.762,-0.648,-6.669,59.708,2.654,-1.049
United States,USA,2009,26.336,-12.044,-1.791,-1.524,-5.171,32.634,7.49,-1.146
United States,USA,2010,44.249,5.803,4.949,0.396,1.594,27.32,-5.832,1.97
United States,USA,2011,56.321,-5.646,1.545,-2.674,-2.025,26.192,22.114,0.335
United States,USA,2012,89.543,-11.596,4.544,-3.232,-2.201,16.469,-13.833,1.048
United States,USA,2013,76.42,3.8,2.747,1.941,1.678,18.468,-3.316,4.081
United States,USA,2014,81.058,-0.227,2.155,0.428,0.718,7.583,-4.626,3.597
United States,USA,2015,34.144,-13.606,2.952,-0.594,2.05,4.364,-4.209,-0.99
United States,USA,2016,39.735,-8.508,0.742,0.47,0.723,18.315,6.391,-1.795
United States,USA,2017,40.018,-2.731,-1.216,-0.68,1.022,11.372,11.866,-0.495
United States,USA,2018,20.112,-4.234,10.804,-0.321,2.266,6.588,-3.027,-1.65
United States,USA,2019,14.475,-14.617,3.257,-0.082,-0.321,9.652,-6.686,-4.714
United States,USA,1966,,4.857,7.779,50.953,4.998,,0.484,5.474
United States,USA,1967,,-1.889,5.587,38.684,3.866,,13.646,0.082
United States,USA,1968,,3.5,7.049,63.659,6.94,,0.411,10.463
United States,USA,1969,,0.412,7.644,11.17,5.447,,12.217,4.381
United States,USA,1970,,-0.945,5.401,56.553,3.999,,-0.991,0.054
United States,USA,1971,,-5.431,3.094,74.756,3.436,,7.401,2.147
United States,USA,1972,,4.126,1.02,41.955,8.045,,2.374,12.594
United States,USA,1973,,7.407,-0.819,54.331,5.56,,-0.181,7.051
United States,USA,1974,,-2.379,-3.464,36.531,-4,,10.45,2.074
United States,USA,1975,,-0.001,-8.212,51.352,-1.934,,-0.348,-3.185
United States,USA,1976,,7.275,1.993,10.781,7.344,,-5.353,14.227
United States,USA,1977,,2.488,-2.039,31.281,5.554,,-22.07,4.305
United States,USA,1978,,-1.124,0.351,10.172,-1.178,,26.774,4.855
United States,USA,1979,,9.255,3.327,-7.687,-2.096,,-0.137,4.365
United States,USA,1980,,2.548,-2.082,-1.583,-7.348,,-1.376,3.495
United States,USA,1981,,3.143,-2.412,8.585,-6.697,,-5.494,2.707
United States,USA,1982,,-3.683,-7.044,3.704,-5.319,,18.393,-3.552
United States,USA,1983,,3.739,-6.185,3.856,-0.608,,7.336,12.875
Uzbekistan,UZB,2017,131.96,17.924,-0.521,,-4.092,,14.34,
Uzbekistan,UZB,2018,131.968,32.07,2.98,,-3.281,,-30.431,
Uzbekistan,UZB,2019,132.474,-14.523,-2.19,,-3.218,,9.814,
Uzbekistan,UZB,1986,,13.208,-3.599,,2.516,,-14.972,
Uzbekistan,UZB,1987,,-16.667,4.704,,-5.184,,46.603,
Uzbekistan,UZB,1988,,10,-1.406,,23.307,,5.809,
Uzbekistan,UZB,1989,,12.727,5.699,,-4.451,,-23.196,
Uzbekistan,UZB,1990,,4.839,6.444,,-24.391,,20.825,
Uzbekistan,UZB,1991,,-8.492,0.785,,6.038,,-9.281,
Uzbekistan,UZB,1992,,-21.318,0.501,,-18.55,,4.145,
Uzbekistan,UZB,1993,,-18.654,9,,5.32,,17.147,
Uzbekistan,UZB,1994,,0.998,1.606,,-13.866,,-2.745,
Uzbekistan,UZB,1995,,-17.37,2.485,,-15.648,,-13.527,
Uzbekistan,UZB,1996,,-6.575,4.123,,-0.979,,5.446,
Uzbekistan,UZB,1997,,-0.651,-1.914,,6.12,,-11.464,
Uzbekistan,UZB,1998,,0.276,0.4,,-1.383,,-0.329,
Uzbekistan,UZB,1999,,-0.035,15.878,,2.734,,-1.146,
Uzbekistan,UZB,2000,,-14.529,2.203,,-0.283,,3.285,
Uzbekistan,UZB,2001,,8.604,0.791,,-3.995,,1.683,
Uzbekistan,UZB,2002,,1.649,2.982,,-1.684,,2.145,
Uzbekistan,UZB,2003,,-30.111,-9.849,,8.504,,14.921,
Uzbekistan,UZB,2004,,39.779,1.036,,1.907,,-9.823,
Uzbekistan,UZB,2005,,11.088,1.966,,-30.409,,5.216,
Uzbekistan,UZB,2006,,3.479,-7.713,,-0.105,,-15.456,
Uzbekistan,UZB,2007,,4.914,8.157,,-9.114,,9.693,
Uzbekistan,UZB,2008,,9.904,-5.775,,-2.022,,-32.498,
Uzbekistan,UZB,2009,,1.531,-0.131,,-5.488,,46.909,
Uzbekistan,UZB,2010,,-0.667,-0.066,,-15.008,,25.582,
Uzbekistan,UZB,2011,,6.779,7.521,,-5.97,,-30.587,
Uzbekistan,UZB,2012,,6.517,-2.361,,-10.848,,10.403,
Uzbekistan,UZB,2013,,39.587,-0.187,,-5.628,,-1.932,
Uzbekistan,UZB,2014,,-4.816,5.193,,-5.787,,-1.946,
Uzbekistan,UZB,2015,,-9.789,-4.54,,-6.973,,-3.239,
Uzbekistan,UZB,2016,,-6.44,-6.511,,-7.491,,20.983,
Venezuela,VEN,2011,20.399,2.93,6.587,,1.438,,7.811,
Venezuela,VEN,2012,74.106,2.847,3.86,,7.618,,-2.302,
Venezuela,VEN,2013,1.822,-0.346,-6.665,,-1.086,,1.428,
Venezuela,VEN,2014,25.435,-6.25,5.327,,-8.339,,-6.15,
Venezuela,VEN,2015,29.414,-30.74,8.851,,-11.854,,-7.348,
Venezuela,VEN,2016,13.56,-9.626,0.541,,-15.694,-100,-16.435,
Venezuela,VEN,2017,-0.86,2.942,3.67,,-14.623,,-4.46,
Venezuela,VEN,2018,-11.631,-9.449,-18.097,,-13.529,,-4.456,
Venezuela,VEN,2019,32.51,-34.351,-16.33,,-11.879,,10.611,
Venezuela,VEN,1966,,5,4.858,,-1.713,,1.899,
Venezuela,VEN,1967,,4.762,9.575,,2.032,,17.276,
Venezuela,VEN,1968,,4.545,3.225,,8.929,,67.971,
Venezuela,VEN,1969,,4.348,2.913,,-1.206,,16.084,
Venezuela,VEN,1970,,0,-6.738,,4.617,,28.652,
Venezuela,VEN,1971,,494.517,-3.087,,0.945,,31.335,
Venezuela,VEN,1972,,5.352,-0.602,,9.068,,11.688,
Venezuela,VEN,1973,,81.221,23.186,,9.792,,3.405,
Venezuela,VEN,1974,,-25.107,5.684,,0.097,,23.807,
Venezuela,VEN,1975,,23.472,-2.741,,6.659,,15.882,
Venezuela,VEN,1976,,-34.409,23.969,,-0.698,,18.441,
Venezuela,VEN,1977,,54.963,9.157,,12.079,,14.984,
Venezuela,VEN,1978,,-69.193,0.908,,4.658,,0.567,
Venezuela,VEN,1979,,108.461,12.001,,7.294,,16.416,
Venezuela,VEN,1980,,-4.753,2.945,,21.047,,2.437,
Venezuela,VEN,1981,,-1.205,0.54,,5.957,,3.435,
Venezuela,VEN,1982,,-42.925,6.701,,-1.167,,4.812,
Venezuela,VEN,1983,,39.932,-1.53,,-2.348,,14.222,
Venezuela,VEN,1984,,9.403,10.614,,-6.162,,12.069,
Venezuela,VEN,1985,,32.407,0.147,,2.302,,11.881,
Venezuela,VEN,1986,,11.199,10.092,,4.293,,11.087,
Venezuela,VEN,1987,,31.364,-2.553,,-4.967,,22.592,
Venezuela,VEN,1988,,-27.309,2.373,,3.541,,10.894,
Venezuela,VEN,1989,,174.579,2.68,,-2.473,,1.354,
Venezuela,VEN,1990,,-11.33,12.425,,0.983,,6.684,
Venezuela,VEN,1991,,-100,-0.289,,-4.971,,20.439,
Venezuela,VEN,1993,,680.001,7.92,,-9.668,,0.438,
Venezuela,VEN,1994,,94.875,5.772,,11.617,,8.016,
Venezuela,VEN,1995,,-90.79,11.451,,-3.641,,0.324,
Venezuela,VEN,1996,,214.286,8.109,,-18.709,,4.659,
Venezuela,VEN,1997,,113.636,3.696,,8.187,,6.353,
Venezuela,VEN,1998,,4.255,4.883,,11.251,,1.144,
Venezuela,VEN,1999,,2.041,-15.232,,7.337,,4.622,
Venezuela,VEN,2000,,262.006,1.875,,0.651,,3.772,
Venezuela,VEN,2001,,-62.983,5.977,,12.822,,-4.512,
Venezuela,VEN,2002,,-62.687,-3.979,,4.723,,-2.136,
Venezuela,VEN,2003,,136.006,-11.232,,-14.779,,1.025,
Venezuela,VEN,2004,,-100,12.611,,8.448,,15.028,
Venezuela,VEN,2006,,564.714,14.818,,10.993,,4.946,
Venezuela,VEN,2007,,-43.953,6.645,,-5.085,,1.354,
Venezuela,VEN,2008,,1.58,-6.353,,13.2,,3.781,
Venezuela,VEN,2009,,68.394,-1.956,,1.273,,-1.619,
Venezuela,VEN,2010,,-16,-8.622,,-0.184,,-11.242,
Venezuela,VEN,1992,,,-1.301,,19.339,,6.127,
Venezuela,VEN,2005,,,-3.471,,9.095,,9.312,
Vietnam,VNM,2011,-0.61,19.174,-9.806,,8.747,-0.61,43.124,1.197
Vietnam,VNM,2012,-0.606,-7.183,10.318,,2.24,-0.606,28.987,1.169
Vietnam,VNM,2013,-0.602,6.809,4.233,,6.881,68.268,7.815,1.141
Vietnam,VNM,2014,12.433,20.826,4.707,,2.872,-0.599,6.871,1.115
Vietnam,VNM,2015,-0.595,26.284,4.407,,10.644,154.932,-8.581,17.938
Vietnam,VNM,2016,-0.592,8.212,-0.469,,5.406,18.03,14.843,-3.432
Vietnam,VNM,2017,39.689,0.034,-7.012,,3.244,27.128,33.601,11.771
Vietnam,VNM,2018,1104.029,33.681,1.46,,4.052,14.956,-5.375,-0.585
Vietnam,VNM,2019,3570.161,30.224,1.999,,4.323,57.655,-22.683,-0.369
Vietnam,VNM,1966,,5.042,,,118.55,,14.706,
Vietnam,VNM,1967,,9.6,,,46.459,,10.256,
Vietnam,VNM,1968,,10.949,,,2.015,,11.628,
Vietnam,VNM,1969,,6.579,,,20.862,,12.5,
Vietnam,VNM,1970,,6.79,,,3.673,,11.111,
Vietnam,VNM,1971,,9.827,,,-15.403,,2.333,
Vietnam,VNM,1972,,-24.773,,,3.539,,-31.27,
Vietnam,VNM,1973,,43.97,,,-1.803,,-0.474,
Vietnam,VNM,1974,,19.459,,,-38.967,,0,
Vietnam,VNM,1975,,38.997,,,-4.613,,19.048,
Vietnam,VNM,1976,,-5.588,,,-73.921,,11.4,
Vietnam,VNM,1977,,9.618,,,-0.936,,7.72,
Vietnam,VNM,1978,,-3.337,,,21.228,,33.333,
Vietnam,VNM,1979,,3.413,,,15.548,,25,
Vietnam,VNM,1980,,-14.704,,,74.499,,48.8,
Vietnam,VNM,1981,,11.346,,,-12.997,,1.277,
Vietnam,VNM,1982,,10.585,90,,1.66,,3.517,
Vietnam,VNM,1983,,0.643,244.737,,14.405,,-21.603,
Vietnam,VNM,1984,,0.106,-12.977,,-2.243,,30.744,
Vietnam,VNM,1985,,-0.603,-37.719,,1.672,,-7.63,
Vietnam,VNM,1986,,10.2,4.225,,11.227,,-4.739,
Vietnam,VNM,1987,,11.489,0,,16.709,,-1.635,
Vietnam,VNM,1988,,-6.328,-24.324,,4.633,,29.408,
Vietnam,VNM,1989,,-19.678,17.857,,-7.425,,114.294,
Vietnam,VNM,1990,,-14.236,21.212,,17.718,,39.891,
Vietnam,VNM,1991,,-3.419,80,,-2.565,,17.657,
Vietnam,VNM,1992,,0.279,191.667,,9.273,,14.421,
Vietnam,VNM,1993,,-3.205,19.048,,27.851,,10.196,
Vietnam,VNM,1994,,10.413,0,,10.848,,16.045,
Vietnam,VNM,1995,,34.578,-41.8,,10.058,,14.487,
Vietnam,VNM,1996,,11.702,97.251,,15.291,,13.476,
Vietnam,VNM,1997,,28.465,85.017,,14.213,,-2.923,
Vietnam,VNM,1998,,7.26,69.492,,10.211,,-4.821,
Vietnam,VNM,1999,,-25.147,44.444,,9.876,,24.146,
Vietnam,VNM,2000,,31.438,23.077,,8.051,,5.641,
Vietnam,VNM,2001,,9.284,25,,8.413,,24.333,
Vietnam,VNM,2002,,14.194,20,,9.832,,-0.711,
Vietnam,VNM,2003,,16.424,-1.125,,6.642,,3.661,
Vietnam,VNM,2004,,31.055,75.306,,19.174,,-6.75,
Vietnam,VNM,2005,,4.715,54.808,,-2.146,,-7.788,
Vietnam,VNM,2006,,-38.739,8.696,,-1.843,,18.458,29.183
Vietnam,VNM,2007,,9.465,1.143,,11.469,,13.118,20.779
Vietnam,VNM,2008,,89.606,5.918,,5.756,,15.089,-30.812
Vietnam,VNM,2009,,-6.169,6.814,,0.87,578.143,14.655,12.031
Vietnam,VNM,2010,,30.466,17.378,,8.198,248.708,-5.43,-11.835
World,OWID_WRL,1984,110.37,4.33,8.153,21.354,2.336,36.471,3.387,11.749
World,OWID_WRL,1985,86.14,4.29,2.26,18.68,0.149,43.491,1.978,2.346
World,OWID_WRL,1986,29.251,1.125,0.978,7.107,3,116.18,1.354,10.01
World,OWID_WRL,1987,-30.169,3.934,5.242,8.779,2.002,40.73,1.352,7.086
World,OWID_WRL,1988,-3.839,2.992,4.67,9.022,3.39,69.713,3.197,2.878
World,OWID_WRL,1989,2471.824,0.958,4.329,2.843,1.626,699.137,-0.531,10.678
World,OWID_WRL,1990,48.078,-1.215,3.253,2.851,1.048,37.086,3.417,12.087
World,OWID_WRL,1991,30.108,-0.974,2.523,4.785,0.001,12.505,2.339,4.294
World,OWID_WRL,1992,-7.248,-0.362,0.454,0.759,1.733,15.82,-0.015,7.344
World,OWID_WRL,1993,18.804,0.49,1.008,3.444,-0.639,20.374,5.983,3.314
World,OWID_WRL,1994,7.781,0.383,0.613,1.877,2.193,25.017,0.668,3.791
World,OWID_WRL,1995,6.8,0.701,3.507,4.338,1.309,15.991,5.463,4.239
World,OWID_WRL,1996,10.049,2.38,4.997,3.634,2.372,11.41,1.403,2.872
World,OWID_WRL,1997,7.285,-0.171,-0.583,-0.687,2.558,30.563,1.811,7.121
World,OWID_WRL,1998,9.94,-0.631,1.832,1.72,0.51,32.48,0.811,4.635
World,OWID_WRL,1999,10.148,0.616,2.844,3.824,1.795,33.257,0.724,5.114
World,OWID_WRL,2000,22.27,3.376,4.004,2.24,1.241,48.099,1.776,4.883
World,OWID_WRL,2001,24.236,1.587,1.379,2.156,0.888,21.389,-3.2,2.463
World,OWID_WRL,2002,25.107,3.921,2.967,0.942,0.834,35.433,1.199,6.851
World,OWID_WRL,2003,27.213,8.816,2.791,-2.653,2.223,19.456,-0.801,4.927
World,OWID_WRL,2004,30.886,6.883,3.819,3.878,3.69,34.423,6.667,7.278
World,OWID_WRL,2005,39.142,7.445,2.724,-0.372,1.229,21.511,2.735,7.52
World,OWID_WRL,2006,36.481,5.253,2.592,0.609,1.159,26.841,3.164,6.048
World,OWID_WRL,2007,34.968,5.655,4.075,-2.65,1.247,27.702,1.071,7.821
World,OWID_WRL,2008,61.705,1.36,2.389,-0.93,-0.817,28.436,5.125,6.364
World,OWID_WRL,2009,64.837,-1.525,-2.043,-2.023,-1.918,24.337,-0.767,6.988
World,OWID_WRL,2010,59.783,4.604,7.466,1.947,3.073,24.752,4.989,11.158
World,OWID_WRL,2011,91.983,4.812,2.418,-4.768,0.963,26.385,1.277,4.325
World,OWID_WRL,2012,53.857,0.38,2.623,-7.421,1.25,19.749,3.614,7.377
World,OWID_WRL,2013,37.168,1.829,1.644,0.307,1.082,19.043,3.873,7.065
World,OWID_WRL,2014,41.375,-0.087,0.676,1.304,0.654,10.454,1.49,7.311
World,OWID_WRL,2015,29.036,-2.47,2.312,0.759,1.756,17.007,-0.839,6.82
World,OWID_WRL,2016,27.043,-1.479,2.329,0.919,2.02,15.213,2.692,1.179
World,OWID_WRL,2017,35.365,0.379,2.797,0.311,1.247,17.689,0.723,5.768
World,OWID_WRL,2018,29.623,1.73,5.278,1.744,1.167,10.672,1.996,4.898
